mae,components,perplexity,learning_rate,method,nearest_neighbors,min_dist,recombination_rate,replicate,train_test_split
10.297601925067797,5,nan,nan,pca,nan,nan,low-recombination-rate,1,9
9.984522066969022,6,nan,nan,pca,nan,nan,low-recombination-rate,1,9
9.753589987074603,2,nan,nan,mds,nan,nan,low-recombination-rate,1,9
7.524630240766854,3,nan,nan,mds,nan,nan,low-recombination-rate,1,9
6.312331243722219,4,nan,nan,mds,nan,nan,low-recombination-rate,1,9
5.488006547033019,5,nan,nan,mds,nan,nan,low-recombination-rate,1,9
4.8961123115816525,6,nan,nan,mds,nan,nan,low-recombination-rate,1,9
4.446473049243136,7,nan,nan,mds,nan,nan,low-recombination-rate,1,9
4.0886961921542415,8,nan,nan,mds,nan,nan,low-recombination-rate,1,9
3.7694964532604973,9,nan,nan,mds,nan,nan,low-recombination-rate,1,9
3.538212637715813,10,nan,nan,mds,nan,nan,low-recombination-rate,1,9
24.745058004653217,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,1,9
24.94010678560966,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,1,9
24.816986692859775,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,1,9
23.99627419220113,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,1,9
22.08406663627012,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,1,9
24.414371855546353,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,1,9
19.719961977014396,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,1,9
17.597369158264982,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,1,9
17.9425905630985,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,1,9
14.663106128824527,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,1,9
14.937446097672964,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,1,9
14.651363641006531,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,1,9
15.499202358005725,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,1,9
15.743123529041524,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,1,9
15.179161285989702,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,1,9
28.090694209772245,nan,nan,nan,umap,25,0.05,low-recombination-rate,1,9
27.02252204993698,nan,nan,nan,umap,25,0.1,low-recombination-rate,1,9
27.646328724384013,nan,nan,nan,umap,25,0.25,low-recombination-rate,1,9
25.99576408692418,nan,nan,nan,umap,50,0.05,low-recombination-rate,1,9
25.78376204071096,nan,nan,nan,umap,50,0.1,low-recombination-rate,1,9
23.115966473065967,nan,nan,nan,umap,50,0.25,low-recombination-rate,1,9
26.384009028246048,nan,nan,nan,umap,100,0.05,low-recombination-rate,1,9
25.49784163582464,nan,nan,nan,umap,100,0.1,low-recombination-rate,1,9
24.342090502439206,nan,nan,nan,umap,100,0.25,low-recombination-rate,1,9
14.566455863767377,2,nan,nan,pca,nan,nan,low-recombination-rate,2,0
14.43040867653015,3,nan,nan,pca,nan,nan,low-recombination-rate,2,0
13.072083222312036,4,nan,nan,pca,nan,nan,low-recombination-rate,2,0
13.518089245447099,5,nan,nan,pca,nan,nan,low-recombination-rate,2,0
13.31830180558217,6,nan,nan,pca,nan,nan,low-recombination-rate,2,0
8.832104623549773,2,nan,nan,mds,nan,nan,low-recombination-rate,2,0
7.157604498320235,3,nan,nan,mds,nan,nan,low-recombination-rate,2,0
6.198136940353055,4,nan,nan,mds,nan,nan,low-recombination-rate,2,0
5.456796286872763,5,nan,nan,mds,nan,nan,low-recombination-rate,2,0
4.885383494209396,6,nan,nan,mds,nan,nan,low-recombination-rate,2,0
4.4549033275794505,7,nan,nan,mds,nan,nan,low-recombination-rate,2,0
4.09050669183497,8,nan,nan,mds,nan,nan,low-recombination-rate,2,0
3.7594959834824335,9,nan,nan,mds,nan,nan,low-recombination-rate,2,0
3.5020269384470715,10,nan,nan,mds,nan,nan,low-recombination-rate,2,0
19.516126786163152,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,0
19.657370085220727,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,0
19.73116270797978,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,0
19.566519682792112,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,0
19.291128250054847,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,0
18.612270594275603,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,0
18.700929009845655,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,0
19.62582309868578,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,0
18.838961072245183,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,0
16.95888942672574,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,0
18.220657115152733,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,0
17.830465011313343,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,0
18.264246046579437,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,0
17.80862780980314,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,0
18.239856300846675,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,0
20.889652691525377,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,0
19.99312637844683,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,0
19.171484064513624,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,0
21.24696196621355,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,0
21.323725897456605,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,0
20.407867676510488,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,0
20.260170680598733,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,0
21.193365247844937,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,0
23.596114496894433,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,0
13.899603180229674,2,nan,nan,pca,nan,nan,low-recombination-rate,2,1
13.316127279296882,3,nan,nan,pca,nan,nan,low-recombination-rate,2,1
12.493930918093978,4,nan,nan,pca,nan,nan,low-recombination-rate,2,1
12.234696260449338,5,nan,nan,pca,nan,nan,low-recombination-rate,2,1
11.146191892179024,6,nan,nan,pca,nan,nan,low-recombination-rate,2,1
8.621819851727624,2,nan,nan,mds,nan,nan,low-recombination-rate,2,1
7.002719563430619,3,nan,nan,mds,nan,nan,low-recombination-rate,2,1
6.047287580457724,4,nan,nan,mds,nan,nan,low-recombination-rate,2,1
5.2795593472858116,5,nan,nan,mds,nan,nan,low-recombination-rate,2,1
4.738477881608229,6,nan,nan,mds,nan,nan,low-recombination-rate,2,1
4.301387702541658,7,nan,nan,mds,nan,nan,low-recombination-rate,2,1
3.9652178999047196,8,nan,nan,mds,nan,nan,low-recombination-rate,2,1
3.702822898989034,9,nan,nan,mds,nan,nan,low-recombination-rate,2,1
3.4596686315282543,10,nan,nan,mds,nan,nan,low-recombination-rate,2,1
15.446284561788442,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,1
15.503657542514267,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,1
16.898051766676677,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,1
14.222927518872298,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,1
14.429022410445604,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,1
15.906488712509917,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,1
13.77943465499326,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,1
14.339876211553998,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,1
14.430165157506638,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,1
11.896252432690222,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,1
11.35693647289765,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,1
11.490479416288947,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,1
11.525223120353646,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,1
11.66519738302475,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,1
11.508819401415439,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,1
16.69276528281248,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,1
18.745544908357786,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,1
17.960712764534858,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,1
18.841074755069595,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,1
14.966529080224053,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,1
16.624570402967496,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,1
19.939703004901606,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,1
19.879216821203762,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,1
21.88483057894822,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,1
10.435381094080007,2,nan,nan,pca,nan,nan,low-recombination-rate,2,2
9.574951905971448,3,nan,nan,pca,nan,nan,low-recombination-rate,2,2
9.555517396001871,4,nan,nan,pca,nan,nan,low-recombination-rate,2,2
9.607679258537122,5,nan,nan,pca,nan,nan,low-recombination-rate,2,2
9.77007472177358,6,nan,nan,pca,nan,nan,low-recombination-rate,2,2
7.1831904261787365,2,nan,nan,mds,nan,nan,low-recombination-rate,2,2
6.014987508377043,3,nan,nan,mds,nan,nan,low-recombination-rate,2,2
5.378553480996281,4,nan,nan,mds,nan,nan,low-recombination-rate,2,2
4.8660932725881665,5,nan,nan,mds,nan,nan,low-recombination-rate,2,2
4.451747190340065,6,nan,nan,mds,nan,nan,low-recombination-rate,2,2
4.083925978432264,7,nan,nan,mds,nan,nan,low-recombination-rate,2,2
3.791789355321618,8,nan,nan,mds,nan,nan,low-recombination-rate,2,2
3.5570507093425934,9,nan,nan,mds,nan,nan,low-recombination-rate,2,2
3.347078790960498,10,nan,nan,mds,nan,nan,low-recombination-rate,2,2
13.937657946019044,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,2
14.309543919511306,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,2
14.442088543696723,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,2
12.356016738393958,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,2
12.966768527137138,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,2
12.95073858579064,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,2
12.327613715313367,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,2
11.827835651530174,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,2
12.52496150126248,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,2
11.941746250332857,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,2
11.945982175172047,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,2
12.24716927023519,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,2
12.440213513700975,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,2
12.636903258580665,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,2
12.306447919542356,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,2
13.95103230149083,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,2
13.475469752360935,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,2
14.187140416952712,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,2
14.75399974495302,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,2
13.52106189312494,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,2
15.08348108258663,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,2
12.638717147725817,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,2
14.202796780177884,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,2
14.019541186727887,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,2
12.193085751797707,2,nan,nan,pca,nan,nan,low-recombination-rate,2,3
11.456575454026055,3,nan,nan,pca,nan,nan,low-recombination-rate,2,3
10.775760461540187,4,nan,nan,pca,nan,nan,low-recombination-rate,2,3
10.684354100422812,5,nan,nan,pca,nan,nan,low-recombination-rate,2,3
10.487844859556366,6,nan,nan,pca,nan,nan,low-recombination-rate,2,3
7.930335045270989,2,nan,nan,mds,nan,nan,low-recombination-rate,2,3
6.6772698153991366,3,nan,nan,mds,nan,nan,low-recombination-rate,2,3
5.765975505691199,4,nan,nan,mds,nan,nan,low-recombination-rate,2,3
5.063786294719843,5,nan,nan,mds,nan,nan,low-recombination-rate,2,3
4.536908034704045,6,nan,nan,mds,nan,nan,low-recombination-rate,2,3
4.11271005765234,7,nan,nan,mds,nan,nan,low-recombination-rate,2,3
3.7748834713538253,8,nan,nan,mds,nan,nan,low-recombination-rate,2,3
3.52300280446744,9,nan,nan,mds,nan,nan,low-recombination-rate,2,3
3.3104270294277636,10,nan,nan,mds,nan,nan,low-recombination-rate,2,3
16.625661174432892,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,3
15.747602662914895,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,3
16.09126180012907,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,3
15.71211221821681,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,3
13.782925265548762,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,3
14.247743036905067,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,3
14.842681545559929,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,3
14.431381427752415,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,3
11.898413532927506,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,3
12.691664001733576,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,3
12.59947089938551,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,3
11.615759702093326,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,3
14.92167528056977,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,3
13.590608168816665,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,3
14.719181813396604,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,3
17.2823723232447,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,3
18.294532706453225,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,3
18.91776501338429,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,3
17.618257488142373,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,3
18.008967666932264,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,3
19.097127864525092,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,3
16.324984808421355,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,3
15.092942716598724,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,3
15.844999622611509,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,3
10.746206377751385,2,nan,nan,pca,nan,nan,low-recombination-rate,2,4
10.701182424497908,3,nan,nan,pca,nan,nan,low-recombination-rate,2,4
10.976854399039322,4,nan,nan,pca,nan,nan,low-recombination-rate,2,4
11.25441029699853,5,nan,nan,pca,nan,nan,low-recombination-rate,2,4
10.847582598463067,6,nan,nan,pca,nan,nan,low-recombination-rate,2,4
6.65485551142923,2,nan,nan,mds,nan,nan,low-recombination-rate,2,4
5.882186480786053,3,nan,nan,mds,nan,nan,low-recombination-rate,2,4
5.374871768255446,4,nan,nan,mds,nan,nan,low-recombination-rate,2,4
4.871792288603406,5,nan,nan,mds,nan,nan,low-recombination-rate,2,4
4.442056440693957,6,nan,nan,mds,nan,nan,low-recombination-rate,2,4
4.086538794117108,7,nan,nan,mds,nan,nan,low-recombination-rate,2,4
3.831510686212724,8,nan,nan,mds,nan,nan,low-recombination-rate,2,4
3.5514836875440343,9,nan,nan,mds,nan,nan,low-recombination-rate,2,4
3.361741780711148,10,nan,nan,mds,nan,nan,low-recombination-rate,2,4
12.524426144710915,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,4
12.062171599978798,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,4
11.780858621805178,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,4
11.740615697309924,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,4
11.151236997156976,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,4
11.662898240780832,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,4
10.700197066115196,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,4
10.569146757946612,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,4
10.500621718419263,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,4
10.648398565202863,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,4
10.946086761640903,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,4
11.29650725926284,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,4
10.526475478480892,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,4
10.246234074663388,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,4
10.117312262018938,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,4
12.540396638159855,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,4
12.304107674901992,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,4
11.85462089979466,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,4
12.736706518280362,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,4
12.303449252392227,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,4
12.684605858804685,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,4
12.757408750949812,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,4
12.555422665884947,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,4
12.149158503988371,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,4
13.489818766746222,2,nan,nan,pca,nan,nan,low-recombination-rate,2,5
13.521981663198437,3,nan,nan,pca,nan,nan,low-recombination-rate,2,5
13.064071754686402,4,nan,nan,pca,nan,nan,low-recombination-rate,2,5
12.506899616319272,5,nan,nan,pca,nan,nan,low-recombination-rate,2,5
12.435232863444115,6,nan,nan,pca,nan,nan,low-recombination-rate,2,5
9.976181016138236,2,nan,nan,mds,nan,nan,low-recombination-rate,2,5
8.1911906304965,3,nan,nan,mds,nan,nan,low-recombination-rate,2,5
6.818876516317231,4,nan,nan,mds,nan,nan,low-recombination-rate,2,5
5.938018756062128,5,nan,nan,mds,nan,nan,low-recombination-rate,2,5
5.286152343043306,6,nan,nan,mds,nan,nan,low-recombination-rate,2,5
4.7496010648007605,7,nan,nan,mds,nan,nan,low-recombination-rate,2,5
4.321684426834711,8,nan,nan,mds,nan,nan,low-recombination-rate,2,5
3.9896469840425084,9,nan,nan,mds,nan,nan,low-recombination-rate,2,5
3.684637816802926,10,nan,nan,mds,nan,nan,low-recombination-rate,2,5
20.142038228478224,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,5
20.036652507174516,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,5
19.945440952152026,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,5
18.701601214347683,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,5
18.33356406136355,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,5
18.517000429668798,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,5
17.96424894068184,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,5
16.797358249148207,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,5
17.229748436418813,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,5
13.268848707621165,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,5
12.026900837117894,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,5
13.42368048680346,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,5
14.020425156338488,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,5
12.770071779300684,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,5
13.984958603954187,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,5
19.81954684143094,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,5
19.524401071806885,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,5
19.471332544533034,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,5
18.318584769437315,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,5
16.773433427480867,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,5
18.09325278389726,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,5
18.712288245195445,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,5
16.793159753103236,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,5
14.213231149266559,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,5
13.078991722832686,2,nan,nan,pca,nan,nan,low-recombination-rate,2,6
12.305978044205334,3,nan,nan,pca,nan,nan,low-recombination-rate,2,6
11.803536083567806,4,nan,nan,pca,nan,nan,low-recombination-rate,2,6
12.160035224832813,5,nan,nan,pca,nan,nan,low-recombination-rate,2,6
11.906138029586337,6,nan,nan,pca,nan,nan,low-recombination-rate,2,6
8.823604439336691,2,nan,nan,mds,nan,nan,low-recombination-rate,2,6
6.578754150213576,3,nan,nan,mds,nan,nan,low-recombination-rate,2,6
5.7261998754708285,4,nan,nan,mds,nan,nan,low-recombination-rate,2,6
5.011594018173351,5,nan,nan,mds,nan,nan,low-recombination-rate,2,6
4.470863806627753,6,nan,nan,mds,nan,nan,low-recombination-rate,2,6
4.030255940181713,7,nan,nan,mds,nan,nan,low-recombination-rate,2,6
3.70022807087155,8,nan,nan,mds,nan,nan,low-recombination-rate,2,6
3.403835777690751,9,nan,nan,mds,nan,nan,low-recombination-rate,2,6
3.1812244347360497,10,nan,nan,mds,nan,nan,low-recombination-rate,2,6
20.462484903568892,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,6
20.908103070075768,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,6
20.681254293831483,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,6
19.198274004439945,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,6
19.11257431370476,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,6
18.443749370114254,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,6
15.41065022687305,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,6
17.02031774682098,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,6
17.856655778231882,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,6
20.814627339515635,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,6
20.438931892763843,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,6
21.75769361365337,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,6
22.72179233494075,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,6
23.501397904750732,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,6
23.69016642635824,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,6
18.44463022036224,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,6
18.854948791627724,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,6
21.939518436227864,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,6
16.492811270835702,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,6
18.855348762600286,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,6
20.72849027077198,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,6
18.28935985850377,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,6
17.912031943924884,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,6
20.632426205141773,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,6
12.042419953998154,2,nan,nan,pca,nan,nan,low-recombination-rate,2,7
10.032837781268434,3,nan,nan,pca,nan,nan,low-recombination-rate,2,7
10.134393004374735,4,nan,nan,pca,nan,nan,low-recombination-rate,2,7
10.239306894090127,5,nan,nan,pca,nan,nan,low-recombination-rate,2,7
10.036523563071194,6,nan,nan,pca,nan,nan,low-recombination-rate,2,7
8.601172452310095,2,nan,nan,mds,nan,nan,low-recombination-rate,2,7
6.286823954188389,3,nan,nan,mds,nan,nan,low-recombination-rate,2,7
5.390174597966831,4,nan,nan,mds,nan,nan,low-recombination-rate,2,7
4.7995138315128445,5,nan,nan,mds,nan,nan,low-recombination-rate,2,7
4.311327555024021,6,nan,nan,mds,nan,nan,low-recombination-rate,2,7
3.9386787787371973,7,nan,nan,mds,nan,nan,low-recombination-rate,2,7
3.6484634265249647,8,nan,nan,mds,nan,nan,low-recombination-rate,2,7
3.3852138273521906,9,nan,nan,mds,nan,nan,low-recombination-rate,2,7
3.1783022302618784,10,nan,nan,mds,nan,nan,low-recombination-rate,2,7
15.008501112269048,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,7
15.183534849366051,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,7
15.359331282372324,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,7
14.077066470047884,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,7
13.24680254128556,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,7
13.977186438569554,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,7
12.558561566828315,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,7
13.714229492672843,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,7
13.663487141215535,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,7
13.436401246065126,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,7
13.796887224899802,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,7
14.476321742086805,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,7
14.683410080294479,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,7
14.332993528056793,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,7
14.245168436039883,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,7
13.742544047801857,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,7
13.639879615181323,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,7
14.704863924628315,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,7
11.940687688716629,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,7
12.102687746648938,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,7
13.06932868232298,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,7
12.890533120663587,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,7
14.078975451810855,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,7
10.89028944905201,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,7
12.262550365639358,2,nan,nan,pca,nan,nan,low-recombination-rate,2,8
11.73872084653353,3,nan,nan,pca,nan,nan,low-recombination-rate,2,8
11.452673546120131,4,nan,nan,pca,nan,nan,low-recombination-rate,2,8
10.354275700545799,5,nan,nan,pca,nan,nan,low-recombination-rate,2,8
10.3808755289744,6,nan,nan,pca,nan,nan,low-recombination-rate,2,8
7.077963744960232,2,nan,nan,mds,nan,nan,low-recombination-rate,2,8
6.152367707528703,3,nan,nan,mds,nan,nan,low-recombination-rate,2,8
