mae,components,perplexity,learning_rate,method,nearest_neighbors,min_dist,recombination_rate,replicate,train_test_split
6.293651236891778,4,nan,nan,mds,nan,nan,high-recombination-rate,2,8
5.607897561447151,5,nan,nan,mds,nan,nan,high-recombination-rate,2,8
4.9878208277290845,6,nan,nan,mds,nan,nan,high-recombination-rate,2,8
4.530273767549374,7,nan,nan,mds,nan,nan,high-recombination-rate,2,8
4.1380552383985165,8,nan,nan,mds,nan,nan,high-recombination-rate,2,8
3.8405633197516145,9,nan,nan,mds,nan,nan,high-recombination-rate,2,8
3.569263445532731,10,nan,nan,mds,nan,nan,high-recombination-rate,2,8
19.029459387900072,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,2,8
19.052543093700212,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,2,8
18.903937391819028,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,2,8
18.744587456570624,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,2,8
18.8998851000753,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,2,8
18.211331638577377,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,2,8
18.239940152623102,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,2,8
18.23544855215636,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,2,8
17.310613716756848,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,2,8
18.064199051798916,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,2,8
18.905055252702127,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,2,8
18.741079398504652,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,2,8
19.06836862107452,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,2,8
18.45388707307844,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,2,8
18.88291985861137,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,2,8
18.84826920492017,nan,nan,nan,umap,25,0.05,high-recombination-rate,2,8
19.8954375817523,nan,nan,nan,umap,25,0.1,high-recombination-rate,2,8
19.949205578527874,nan,nan,nan,umap,25,0.25,high-recombination-rate,2,8
19.244285311428925,nan,nan,nan,umap,50,0.05,high-recombination-rate,2,8
21.35495855876974,nan,nan,nan,umap,50,0.1,high-recombination-rate,2,8
18.19867842494127,nan,nan,nan,umap,50,0.25,high-recombination-rate,2,8
29.018341349907896,nan,nan,nan,umap,100,0.05,high-recombination-rate,2,8
23.212052568677812,nan,nan,nan,umap,100,0.1,high-recombination-rate,2,8
29.6090417413285,nan,nan,nan,umap,100,0.25,high-recombination-rate,2,8
11.870406234462292,2,nan,nan,pca,nan,nan,high-recombination-rate,2,9
10.571276459854914,3,nan,nan,pca,nan,nan,high-recombination-rate,2,9
11.035600417948606,4,nan,nan,pca,nan,nan,high-recombination-rate,2,9
10.837465302025262,5,nan,nan,pca,nan,nan,high-recombination-rate,2,9
11.11372427050014,6,nan,nan,pca,nan,nan,high-recombination-rate,2,9
8.683807646548601,2,nan,nan,mds,nan,nan,high-recombination-rate,2,9
6.747503766478807,3,nan,nan,mds,nan,nan,high-recombination-rate,2,9
5.835085590572962,4,nan,nan,mds,nan,nan,high-recombination-rate,2,9
5.138124758556539,5,nan,nan,mds,nan,nan,high-recombination-rate,2,9
4.551963208293173,6,nan,nan,mds,nan,nan,high-recombination-rate,2,9
4.114658579949392,7,nan,nan,mds,nan,nan,high-recombination-rate,2,9
3.799680109160575,8,nan,nan,mds,nan,nan,high-recombination-rate,2,9
3.5419226436679194,9,nan,nan,mds,nan,nan,high-recombination-rate,2,9
3.3235291428204508,10,nan,nan,mds,nan,nan,high-recombination-rate,2,9
18.72962623216972,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,2,9
17.8931664632636,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,2,9
17.809773847332337,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,2,9
18.60481701384104,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,2,9
16.890308048995443,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,2,9
17.90692969178724,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,2,9
15.038943576124844,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,2,9
17.248183594450886,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,2,9
15.659295809101554,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,2,9
20.84776147335322,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,2,9
18.01302533354164,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,2,9
15.06942106818888,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,2,9
26.76051185680363,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,2,9
22.72784745050708,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,2,9
24.82615925361679,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,2,9
18.341067431010238,nan,nan,nan,umap,25,0.05,high-recombination-rate,2,9
17.967020435790474,nan,nan,nan,umap,25,0.1,high-recombination-rate,2,9
20.075800927196493,nan,nan,nan,umap,25,0.25,high-recombination-rate,2,9
18.63377093915832,nan,nan,nan,umap,50,0.05,high-recombination-rate,2,9
20.87946894071257,nan,nan,nan,umap,50,0.1,high-recombination-rate,2,9
18.973287002559793,nan,nan,nan,umap,50,0.25,high-recombination-rate,2,9
17.008997134548732,nan,nan,nan,umap,100,0.05,high-recombination-rate,2,9
17.073068218087425,nan,nan,nan,umap,100,0.1,high-recombination-rate,2,9
22.634460377342055,nan,nan,nan,umap,100,0.25,high-recombination-rate,2,9
16.108984382774295,2,nan,nan,pca,nan,nan,high-recombination-rate,3,0
15.965342522620512,3,nan,nan,pca,nan,nan,high-recombination-rate,3,0
15.018902208960593,4,nan,nan,pca,nan,nan,high-recombination-rate,3,0
14.7084348544053,5,nan,nan,pca,nan,nan,high-recombination-rate,3,0
14.543723305839645,6,nan,nan,pca,nan,nan,high-recombination-rate,3,0
7.559334892225567,2,nan,nan,mds,nan,nan,high-recombination-rate,3,0
6.087586308057788,3,nan,nan,mds,nan,nan,high-recombination-rate,3,0
5.498691727376083,4,nan,nan,mds,nan,nan,high-recombination-rate,3,0
4.970860900107951,5,nan,nan,mds,nan,nan,high-recombination-rate,3,0
4.452227203697706,6,nan,nan,mds,nan,nan,high-recombination-rate,3,0
4.051880222358315,7,nan,nan,mds,nan,nan,high-recombination-rate,3,0
3.7373670500584035,8,nan,nan,mds,nan,nan,high-recombination-rate,3,0
3.467569318798366,9,nan,nan,mds,nan,nan,high-recombination-rate,3,0
3.2371671427109403,10,nan,nan,mds,nan,nan,high-recombination-rate,3,0
15.103904441616887,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,0
15.285072312620768,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,0
15.726914383887932,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,0
16.252395220607358,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,0
15.53967462863335,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,0
15.049261400728346,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,0
13.495081560446181,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,0
13.430627203643834,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,0
14.03120748151165,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,0
13.58652964577953,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,0
13.330781126236815,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,0
13.99562937100618,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,0
14.026818532153428,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,0
13.669514319925787,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,0
14.371482264872652,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,0
15.69500433844707,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,0
16.817821202441166,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,0
16.315926767167582,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,0
16.694523908409057,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,0
17.644677373250694,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,0
16.79272157892011,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,0
17.043146817899515,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,0
18.95027915204564,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,0
14.814529407509815,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,0
13.078421887593613,2,nan,nan,pca,nan,nan,high-recombination-rate,3,1
12.111369648761933,3,nan,nan,pca,nan,nan,high-recombination-rate,3,1
10.934825647015236,4,nan,nan,pca,nan,nan,high-recombination-rate,3,1
11.098426606804876,5,nan,nan,pca,nan,nan,high-recombination-rate,3,1
10.517122096818328,6,nan,nan,pca,nan,nan,high-recombination-rate,3,1
9.077202274557889,2,nan,nan,mds,nan,nan,high-recombination-rate,3,1
6.7101080369204835,3,nan,nan,mds,nan,nan,high-recombination-rate,3,1
5.680169602675347,4,nan,nan,mds,nan,nan,high-recombination-rate,3,1
5.0682196121330465,5,nan,nan,mds,nan,nan,high-recombination-rate,3,1
4.55004285766899,6,nan,nan,mds,nan,nan,high-recombination-rate,3,1
4.180873703285857,7,nan,nan,mds,nan,nan,high-recombination-rate,3,1
3.8799323465903073,8,nan,nan,mds,nan,nan,high-recombination-rate,3,1
3.60584323143074,9,nan,nan,mds,nan,nan,high-recombination-rate,3,1
3.388853320648284,10,nan,nan,mds,nan,nan,high-recombination-rate,3,1
12.610696493376363,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,1
12.134444076055843,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,1
12.968138963701321,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,1
11.592155851207975,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,1
11.256239757312478,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,1
11.22583588770021,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,1
11.43280072648323,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,1
11.592121726265365,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,1
11.598317962949844,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,1
12.87645617542985,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,1
13.033604948164076,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,1
12.561035253629345,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,1
12.697895543642607,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,1
12.405756873925014,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,1
12.696426132630839,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,1
12.79235059285711,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,1
12.883774325351645,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,1
13.075858844757605,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,1
13.632070996296427,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,1
14.706803052576284,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,1
14.681796860291353,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,1
15.01887976875093,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,1
16.321708256236388,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,1
24.280597868878523,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,1
21.617520099347235,2,nan,nan,pca,nan,nan,high-recombination-rate,3,2
19.89465166594415,3,nan,nan,pca,nan,nan,high-recombination-rate,3,2
18.801657631942405,4,nan,nan,pca,nan,nan,high-recombination-rate,3,2
18.869200057343253,5,nan,nan,pca,nan,nan,high-recombination-rate,3,2
18.492573333171656,6,nan,nan,pca,nan,nan,high-recombination-rate,3,2
12.463441630297993,2,nan,nan,mds,nan,nan,high-recombination-rate,3,2
8.823911137023753,3,nan,nan,mds,nan,nan,high-recombination-rate,3,2
7.373730474835,4,nan,nan,mds,nan,nan,high-recombination-rate,3,2
6.35076846439225,5,nan,nan,mds,nan,nan,high-recombination-rate,3,2
5.577265516211014,6,nan,nan,mds,nan,nan,high-recombination-rate,3,2
4.9791213875289815,7,nan,nan,mds,nan,nan,high-recombination-rate,3,2
4.524435955961097,8,nan,nan,mds,nan,nan,high-recombination-rate,3,2
4.139767184420136,9,nan,nan,mds,nan,nan,high-recombination-rate,3,2
3.82789264554623,10,nan,nan,mds,nan,nan,high-recombination-rate,3,2
23.503023325911606,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,2
23.841424281322748,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,2
24.45031644430913,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,2
24.58381836723129,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,2
23.67402320886124,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,2
23.17939873473204,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,2
22.01882949193515,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,2
23.071775184916504,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,2
22.32010081600364,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,2
23.452047004891952,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,2
23.64313058360612,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,2
23.45160908285824,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,2
22.034275033717527,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,2
23.111548854642017,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,2
22.20674247665041,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,2
26.993487731947447,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,2
26.76056051394702,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,2
25.926911974009627,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,2
27.816369554134955,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,2
28.00445025458525,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,2
26.854522944648156,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,2
27.20811418772486,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,2
24.238619915577562,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,2
27.869140873962074,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,2
17.678082249654675,2,nan,nan,pca,nan,nan,high-recombination-rate,3,3
17.158869620307943,3,nan,nan,pca,nan,nan,high-recombination-rate,3,3
17.50504679678845,4,nan,nan,pca,nan,nan,high-recombination-rate,3,3
17.853240246303212,5,nan,nan,pca,nan,nan,high-recombination-rate,3,3
17.816648181913198,6,nan,nan,pca,nan,nan,high-recombination-rate,3,3
12.680281140537348,2,nan,nan,mds,nan,nan,high-recombination-rate,3,3
8.481470386751516,3,nan,nan,mds,nan,nan,high-recombination-rate,3,3
7.014308327352439,4,nan,nan,mds,nan,nan,high-recombination-rate,3,3
6.027625694879728,5,nan,nan,mds,nan,nan,high-recombination-rate,3,3
5.268278879219725,6,nan,nan,mds,nan,nan,high-recombination-rate,3,3
4.66129224794328,7,nan,nan,mds,nan,nan,high-recombination-rate,3,3
4.2269634493493,8,nan,nan,mds,nan,nan,high-recombination-rate,3,3
3.873196718632317,9,nan,nan,mds,nan,nan,high-recombination-rate,3,3
3.597529948083375,10,nan,nan,mds,nan,nan,high-recombination-rate,3,3
29.806884621683512,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,3
30.13139078790934,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,3
30.13604032008756,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,3
29.910428102778415,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,3
30.24013631706763,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,3
30.186692016364113,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,3
22.506839218140403,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,3
22.825955704229354,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,3
23.508836184275825,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,3
18.74038204447875,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,3
21.625506804376172,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,3
20.76794344438791,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,3
22.960418628166448,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,3
22.80448932758476,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,3
23.256571089279124,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,3
27.507811050856233,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,3
27.82189177890225,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,3
28.047610825466936,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,3
27.208163722855158,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,3
25.919449968981475,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,3
26.129741543140568,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,3
24.44399125987849,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,3
22.277504396097154,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,3
25.277274443288533,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,3
12.4209379104209,2,nan,nan,pca,nan,nan,high-recombination-rate,3,4
11.642027650406932,3,nan,nan,pca,nan,nan,high-recombination-rate,3,4
12.765183301912137,4,nan,nan,pca,nan,nan,high-recombination-rate,3,4
12.587049229978271,5,nan,nan,pca,nan,nan,high-recombination-rate,3,4
12.72123231446984,6,nan,nan,pca,nan,nan,high-recombination-rate,3,4
10.46903031562406,2,nan,nan,mds,nan,nan,high-recombination-rate,3,4
7.933772953748596,3,nan,nan,mds,nan,nan,high-recombination-rate,3,4
6.6344014481596485,4,nan,nan,mds,nan,nan,high-recombination-rate,3,4
5.757894709275163,5,nan,nan,mds,nan,nan,high-recombination-rate,3,4
5.113087526519801,6,nan,nan,mds,nan,nan,high-recombination-rate,3,4
4.6071126594930245,7,nan,nan,mds,nan,nan,high-recombination-rate,3,4
4.228757775995747,8,nan,nan,mds,nan,nan,high-recombination-rate,3,4
3.904079733193979,9,nan,nan,mds,nan,nan,high-recombination-rate,3,4
3.65141913552256,10,nan,nan,mds,nan,nan,high-recombination-rate,3,4
29.219458057362598,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,4
28.903758574295633,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,4
28.523986516683387,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,4
29.56446018957535,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,4
28.212344724101715,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,4
27.588344008556437,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,4
25.86661431004232,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,4
26.09927041603824,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,4
28.26671076463931,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,4
23.62615836347991,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,4
23.80976089704154,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,4
23.81758020480355,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,4
21.220399942962118,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,4
21.35517731572241,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,4
21.38128874423109,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,4
29.60806109232273,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,4
24.764579457173056,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,4
25.146521671227056,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,4
29.406395712954613,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,4
26.530422437440958,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,4
38.47802387449059,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,4
31.326808730435353,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,4
34.894642895665406,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,4
42.150314604590776,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,4
12.754194868323617,2,nan,nan,pca,nan,nan,high-recombination-rate,3,5
12.20076367006067,3,nan,nan,pca,nan,nan,high-recombination-rate,3,5
11.972635007703479,4,nan,nan,pca,nan,nan,high-recombination-rate,3,5
12.49934875248841,5,nan,nan,pca,nan,nan,high-recombination-rate,3,5
11.607282174203231,6,nan,nan,pca,nan,nan,high-recombination-rate,3,5
7.946131546709834,2,nan,nan,mds,nan,nan,high-recombination-rate,3,5
6.541349212504729,3,nan,nan,mds,nan,nan,high-recombination-rate,3,5
5.6667273890922925,4,nan,nan,mds,nan,nan,high-recombination-rate,3,5
5.112162570369791,5,nan,nan,mds,nan,nan,high-recombination-rate,3,5
4.624673437432373,6,nan,nan,mds,nan,nan,high-recombination-rate,3,5
4.224510942840269,7,nan,nan,mds,nan,nan,high-recombination-rate,3,5
3.8762018061622943,8,nan,nan,mds,nan,nan,high-recombination-rate,3,5
3.631322101002762,9,nan,nan,mds,nan,nan,high-recombination-rate,3,5
3.4104615428359333,10,nan,nan,mds,nan,nan,high-recombination-rate,3,5
13.531598528088882,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,5
13.585165206102532,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,5
14.038264214383036,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,5
12.559419060456886,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,5
12.64688386148267,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,5
12.897015049942425,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,5
11.5233607936763,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,5
11.830796028408665,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,5
11.560179424446453,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,5
11.156812689558873,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,5
11.2775853344689,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,5
11.238992491484112,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,5
10.82064279021382,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,5
10.662404202820447,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,5
10.628394724452681,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,5
16.294691250345135,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,5
14.981938319687556,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,5
15.060984750464907,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,5
14.163468076887067,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,5
16.544509895960804,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,5
17.84094149675634,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,5
15.193119962278699,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,5
16.10547149274256,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,5
16.059261587219453,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,5
14.921663207505336,2,nan,nan,pca,nan,nan,high-recombination-rate,3,6
13.971511544949976,3,nan,nan,pca,nan,nan,high-recombination-rate,3,6
11.877730484275185,4,nan,nan,pca,nan,nan,high-recombination-rate,3,6
12.362112235922616,5,nan,nan,pca,nan,nan,high-recombination-rate,3,6
11.964702188303106,6,nan,nan,pca,nan,nan,high-recombination-rate,3,6
8.64029792589579,2,nan,nan,mds,nan,nan,high-recombination-rate,3,6
7.031466038301612,3,nan,nan,mds,nan,nan,high-recombination-rate,3,6
6.240956685499141,4,nan,nan,mds,nan,nan,high-recombination-rate,3,6
5.5292825392130815,5,nan,nan,mds,nan,nan,high-recombination-rate,3,6
4.934400271917563,6,nan,nan,mds,nan,nan,high-recombination-rate,3,6
4.448674811062508,7,nan,nan,mds,nan,nan,high-recombination-rate,3,6
4.103574259647246,8,nan,nan,mds,nan,nan,high-recombination-rate,3,6
3.8236125790428703,9,nan,nan,mds,nan,nan,high-recombination-rate,3,6
3.576381311200045,10,nan,nan,mds,nan,nan,high-recombination-rate,3,6
18.63249727408224,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,6
19.759173963718574,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,6
19.832380552941636,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,6
18.64904668742831,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,6
18.606788532851294,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,6
18.269978220326138,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,6
13.835914173785278,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,6
14.415353977320501,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,6
14.444521356938122,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,6
13.116370399666174,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,6
13.312552183481996,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,6
13.390493164433808,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,6
13.36570964743188,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,6
13.242033030628683,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,6
13.1967578094048,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,6
18.300354194535416,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,6
17.600728139647856,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,6
16.060654945615845,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,6
18.916109516659322,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,6
18.064438263083147,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,6
20.994205791235306,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,6
20.259945954368863,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,6
22.24522452209586,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,6
25.446951475472893,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,6
15.122328136583418,2,nan,nan,pca,nan,nan,high-recombination-rate,3,7
15.050134865550074,3,nan,nan,pca,nan,nan,high-recombination-rate,3,7
14.7161287847734,4,nan,nan,pca,nan,nan,high-recombination-rate,3,7
12.940351589722077,5,nan,nan,pca,nan,nan,high-recombination-rate,3,7
12.35258135072624,6,nan,nan,pca,nan,nan,high-recombination-rate,3,7
9.01417405879482,2,nan,nan,mds,nan,nan,high-recombination-rate,3,7
7.182972931231633,3,nan,nan,mds,nan,nan,high-recombination-rate,3,7
6.14899585951974,4,nan,nan,mds,nan,nan,high-recombination-rate,3,7
5.388017309593077,5,nan,nan,mds,nan,nan,high-recombination-rate,3,7
4.834519296898669,6,nan,nan,mds,nan,nan,high-recombination-rate,3,7
4.35480234102666,7,nan,nan,mds,nan,nan,high-recombination-rate,3,7
