mae,components,method,recombination_rate,replicate,train_test_split,perplexity,learning_rate,nearest_neighbors,min_dist
8.524830172732516,,t-sne,no-reassortment,3,0,300.0,500.0,,
10.529855652261745,,umap,no-reassortment,3,0,,,25.0,0.05
10.597598486550387,,umap,no-reassortment,3,0,,,25.0,0.1
10.777147685704623,,umap,no-reassortment,3,0,,,25.0,0.25
9.502631455938454,,umap,no-reassortment,3,0,,,50.0,0.05
10.38374761848034,,umap,no-reassortment,3,0,,,50.0,0.1
9.701545402220187,,umap,no-reassortment,3,0,,,50.0,0.25
10.543227847925182,,umap,no-reassortment,3,0,,,100.0,0.05
9.248192487576931,,umap,no-reassortment,3,0,,,100.0,0.1
10.0398676532781,,umap,no-reassortment,3,0,,,100.0,0.25
12.114781264566286,2.0,pca,no-reassortment,3,1,,,,
11.930661271822569,3.0,pca,no-reassortment,3,1,,,,
11.512374866415382,4.0,pca,no-reassortment,3,1,,,,
10.848576802165956,5.0,pca,no-reassortment,3,1,,,,
10.967656512807162,6.0,pca,no-reassortment,3,1,,,,
10.18482610325538,7.0,pca,no-reassortment,3,1,,,,
9.861155909470984,8.0,pca,no-reassortment,3,1,,,,
9.940109788794343,9.0,pca,no-reassortment,3,1,,,,
9.722809275788814,10.0,pca,no-reassortment,3,1,,,,
6.792306420330792,2.0,mds,no-reassortment,3,1,,,,
4.836780299493234,3.0,mds,no-reassortment,3,1,,,,
3.855810641459175,4.0,mds,no-reassortment,3,1,,,,
3.1988301383050373,5.0,mds,no-reassortment,3,1,,,,
2.728283271971275,6.0,mds,no-reassortment,3,1,,,,
2.3751212931680943,7.0,mds,no-reassortment,3,1,,,,
2.118011006362051,8.0,mds,no-reassortment,3,1,,,,
1.9294882368753985,9.0,mds,no-reassortment,3,1,,,,
1.757949935220576,10.0,mds,no-reassortment,3,1,,,,
18.770706180875013,,t-sne,no-reassortment,3,1,15.0,100.0,,
19.086480684674758,,t-sne,no-reassortment,3,1,15.0,200.0,,
19.08121140724497,,t-sne,no-reassortment,3,1,15.0,500.0,,
18.675107437605845,,t-sne,no-reassortment,3,1,30.0,100.0,,
18.689179962511144,,t-sne,no-reassortment,3,1,30.0,200.0,,
17.83096167865023,,t-sne,no-reassortment,3,1,30.0,500.0,,
17.75000074647855,,t-sne,no-reassortment,3,1,100.0,100.0,,
17.934889503226582,,t-sne,no-reassortment,3,1,100.0,200.0,,
16.881331727594553,,t-sne,no-reassortment,3,1,100.0,500.0,,
18.245205665039368,,t-sne,no-reassortment,3,1,200.0,100.0,,
18.59051857297533,,t-sne,no-reassortment,3,1,200.0,200.0,,
18.20702421168779,,t-sne,no-reassortment,3,1,200.0,500.0,,
16.94621426798222,,t-sne,no-reassortment,3,1,300.0,100.0,,
17.01929406112936,,t-sne,no-reassortment,3,1,300.0,200.0,,
16.918696516011128,,t-sne,no-reassortment,3,1,300.0,500.0,,
18.327497215198854,,umap,no-reassortment,3,1,,,25.0,0.05
18.375648398931737,,umap,no-reassortment,3,1,,,25.0,0.1
19.037993788866345,,umap,no-reassortment,3,1,,,25.0,0.25
17.472767774254113,,umap,no-reassortment,3,1,,,50.0,0.05
17.483626427129703,,umap,no-reassortment,3,1,,,50.0,0.1
17.83974139345494,,umap,no-reassortment,3,1,,,50.0,0.25
17.95116396601209,,umap,no-reassortment,3,1,,,100.0,0.05
19.21247282182072,,umap,no-reassortment,3,1,,,100.0,0.1
18.26518935756829,,umap,no-reassortment,3,1,,,100.0,0.25
12.452857280384311,2.0,pca,no-reassortment,3,2,,,,
12.06442195198768,3.0,pca,no-reassortment,3,2,,,,
10.327595125767704,4.0,pca,no-reassortment,3,2,,,,
9.690176650398008,5.0,pca,no-reassortment,3,2,,,,
9.497694635046846,6.0,pca,no-reassortment,3,2,,,,
9.37216581480603,7.0,pca,no-reassortment,3,2,,,,
9.080645681805,8.0,pca,no-reassortment,3,2,,,,
8.953890496294687,9.0,pca,no-reassortment,3,2,,,,
8.986701621278508,10.0,pca,no-reassortment,3,2,,,,
5.970482313429179,2.0,mds,no-reassortment,3,2,,,,
4.157465787263061,3.0,mds,no-reassortment,3,2,,,,
3.346700401195808,4.0,mds,no-reassortment,3,2,,,,
2.7991512556150315,5.0,mds,no-reassortment,3,2,,,,
2.446576715674717,6.0,mds,no-reassortment,3,2,,,,
2.1589518404781627,7.0,mds,no-reassortment,3,2,,,,
1.972847381292068,8.0,mds,no-reassortment,3,2,,,,
1.7909961000786778,9.0,mds,no-reassortment,3,2,,,,
1.6826933744866786,10.0,mds,no-reassortment,3,2,,,,
17.22805042857161,,t-sne,no-reassortment,3,2,15.0,100.0,,
18.251451751612297,,t-sne,no-reassortment,3,2,15.0,200.0,,
17.690634748689334,,t-sne,no-reassortment,3,2,15.0,500.0,,
17.15428076029458,,t-sne,no-reassortment,3,2,30.0,100.0,,
16.997114956697757,,t-sne,no-reassortment,3,2,30.0,200.0,,
17.148469180691823,,t-sne,no-reassortment,3,2,30.0,500.0,,
16.904801460809278,,t-sne,no-reassortment,3,2,100.0,100.0,,
16.777905312877316,,t-sne,no-reassortment,3,2,100.0,200.0,,
18.22493276471519,,t-sne,no-reassortment,3,2,100.0,500.0,,
19.658640192851447,,t-sne,no-reassortment,3,2,200.0,100.0,,
17.22794573849696,,t-sne,no-reassortment,3,2,200.0,200.0,,
15.28603102880413,,t-sne,no-reassortment,3,2,200.0,500.0,,
14.430186949724312,,t-sne,no-reassortment,3,2,300.0,100.0,,
13.125502289540211,,t-sne,no-reassortment,3,2,300.0,200.0,,
12.765872643258591,,t-sne,no-reassortment,3,2,300.0,500.0,,
16.55220476729486,,umap,no-reassortment,3,2,,,25.0,0.05
15.084556490255991,,umap,no-reassortment,3,2,,,25.0,0.1
12.747725132201818,,umap,no-reassortment,3,2,,,25.0,0.25
14.251941476897898,,umap,no-reassortment,3,2,,,50.0,0.05
15.948236381311576,,umap,no-reassortment,3,2,,,50.0,0.1
15.079421847617663,,umap,no-reassortment,3,2,,,50.0,0.25
16.12391440685669,,umap,no-reassortment,3,2,,,100.0,0.05
16.41642131794179,,umap,no-reassortment,3,2,,,100.0,0.1
13.197462518319515,,umap,no-reassortment,3,2,,,100.0,0.25
8.829541564763739,2.0,pca,no-reassortment,3,3,,,,
7.967933841007529,3.0,pca,no-reassortment,3,3,,,,
8.001650328788866,4.0,pca,no-reassortment,3,3,,,,
7.825883360658194,5.0,pca,no-reassortment,3,3,,,,
7.772886617906066,6.0,pca,no-reassortment,3,3,,,,
7.665522160840237,7.0,pca,no-reassortment,3,3,,,,
7.365668048522716,8.0,pca,no-reassortment,3,3,,,,
7.274400728480232,9.0,pca,no-reassortment,3,3,,,,
7.191586757073599,10.0,pca,no-reassortment,3,3,,,,
4.755926390046224,2.0,mds,no-reassortment,3,3,,,,
3.642328667111467,3.0,mds,no-reassortment,3,3,,,,
3.053879692910088,4.0,mds,no-reassortment,3,3,,,,
2.6261544585336503,5.0,mds,no-reassortment,3,3,,,,
2.3283178790879453,6.0,mds,no-reassortment,3,3,,,,
2.0828941359306823,7.0,mds,no-reassortment,3,3,,,,
1.911072652821373,8.0,mds,no-reassortment,3,3,,,,
1.777603518157043,9.0,mds,no-reassortment,3,3,,,,
1.6936598863150687,10.0,mds,no-reassortment,3,3,,,,
9.63311062194165,,t-sne,no-reassortment,3,3,15.0,100.0,,
9.52662723286292,,t-sne,no-reassortment,3,3,15.0,200.0,,
9.318235979327616,,t-sne,no-reassortment,3,3,15.0,500.0,,
9.038898172286064,,t-sne,no-reassortment,3,3,30.0,100.0,,
9.244668371036406,,t-sne,no-reassortment,3,3,30.0,200.0,,
8.879617405105229,,t-sne,no-reassortment,3,3,30.0,500.0,,
7.799910676436107,,t-sne,no-reassortment,3,3,100.0,100.0,,
8.53537366870061,,t-sne,no-reassortment,3,3,100.0,200.0,,
7.739096643589937,,t-sne,no-reassortment,3,3,100.0,500.0,,
7.5796346213226595,,t-sne,no-reassortment,3,3,200.0,100.0,,
7.87354168093282,,t-sne,no-reassortment,3,3,200.0,200.0,,
7.813675955697093,,t-sne,no-reassortment,3,3,200.0,500.0,,
7.412378479846466,,t-sne,no-reassortment,3,3,300.0,100.0,,
7.384688188370656,,t-sne,no-reassortment,3,3,300.0,200.0,,
7.388072271783686,,t-sne,no-reassortment,3,3,300.0,500.0,,
10.290699665423665,,umap,no-reassortment,3,3,,,25.0,0.05
10.847829467031149,,umap,no-reassortment,3,3,,,25.0,0.1
11.556572029717683,,umap,no-reassortment,3,3,,,25.0,0.25
10.47154760388786,,umap,no-reassortment,3,3,,,50.0,0.05
11.724095825183186,,umap,no-reassortment,3,3,,,50.0,0.1
11.859275809803188,,umap,no-reassortment,3,3,,,50.0,0.25
12.329669645553826,,umap,no-reassortment,3,3,,,100.0,0.05
12.455877487660956,,umap,no-reassortment,3,3,,,100.0,0.1
12.679701948689392,,umap,no-reassortment,3,3,,,100.0,0.25
12.467647882016191,2.0,pca,no-reassortment,3,4,,,,
10.401343089488812,3.0,pca,no-reassortment,3,4,,,,
9.068395486751667,4.0,pca,no-reassortment,3,4,,,,
8.946554348912226,5.0,pca,no-reassortment,3,4,,,,
8.939575595850512,6.0,pca,no-reassortment,3,4,,,,
9.146072366080196,7.0,pca,no-reassortment,3,4,,,,
9.343033361631187,8.0,pca,no-reassortment,3,4,,,,
9.041856324435727,9.0,pca,no-reassortment,3,4,,,,
9.039832642647047,10.0,pca,no-reassortment,3,4,,,,
6.0328760378964015,2.0,mds,no-reassortment,3,4,,,,
4.2429265072573,3.0,mds,no-reassortment,3,4,,,,
3.3412491262164963,4.0,mds,no-reassortment,3,4,,,,
2.75101900926753,5.0,mds,no-reassortment,3,4,,,,
2.36094448858832,6.0,mds,no-reassortment,3,4,,,,
2.109632603147474,7.0,mds,no-reassortment,3,4,,,,
1.884553744291124,8.0,mds,no-reassortment,3,4,,,,
1.7055499931963722,9.0,mds,no-reassortment,3,4,,,,
1.578074147544079,10.0,mds,no-reassortment,3,4,,,,
17.227769774885576,,t-sne,no-reassortment,3,4,15.0,100.0,,
17.116363382972306,,t-sne,no-reassortment,3,4,15.0,200.0,,
17.470460309049106,,t-sne,no-reassortment,3,4,15.0,500.0,,
16.8496003349111,,t-sne,no-reassortment,3,4,30.0,100.0,,
16.577077647569773,,t-sne,no-reassortment,3,4,30.0,200.0,,
16.298667422404765,,t-sne,no-reassortment,3,4,30.0,500.0,,
16.681836853371212,,t-sne,no-reassortment,3,4,100.0,100.0,,
16.580579455111643,,t-sne,no-reassortment,3,4,100.0,200.0,,
15.365705044313684,,t-sne,no-reassortment,3,4,100.0,500.0,,
16.692127269906432,,t-sne,no-reassortment,3,4,200.0,100.0,,
16.037670483010743,,t-sne,no-reassortment,3,4,200.0,200.0,,
16.91921310871947,,t-sne,no-reassortment,3,4,200.0,500.0,,
17.49709087220903,,t-sne,no-reassortment,3,4,300.0,100.0,,
17.90335199443175,,t-sne,no-reassortment,3,4,300.0,200.0,,
17.974539940463217,,t-sne,no-reassortment,3,4,300.0,500.0,,
17.0353936643631,,umap,no-reassortment,3,4,,,25.0,0.05
16.66588666577198,,umap,no-reassortment,3,4,,,25.0,0.1
16.702493759112006,,umap,no-reassortment,3,4,,,25.0,0.25
16.456650211606608,,umap,no-reassortment,3,4,,,50.0,0.05
16.75317438097829,,umap,no-reassortment,3,4,,,50.0,0.1
16.472376509925848,,umap,no-reassortment,3,4,,,50.0,0.25
15.487022280034536,,umap,no-reassortment,3,4,,,100.0,0.05
16.364618517008317,,umap,no-reassortment,3,4,,,100.0,0.1
16.86971072640012,,umap,no-reassortment,3,4,,,100.0,0.25
8.362003856439445,2.0,pca,no-reassortment,3,5,,,,
6.973999597779236,3.0,pca,no-reassortment,3,5,,,,
6.427507964420024,4.0,pca,no-reassortment,3,5,,,,
6.28194692779733,5.0,pca,no-reassortment,3,5,,,,
6.162599341100114,6.0,pca,no-reassortment,3,5,,,,
6.185207543355852,7.0,pca,no-reassortment,3,5,,,,
6.334802802922117,8.0,pca,no-reassortment,3,5,,,,
6.315184334684652,9.0,pca,no-reassortment,3,5,,,,
6.435363231609738,10.0,pca,no-reassortment,3,5,,,,
5.201570797354312,2.0,mds,no-reassortment,3,5,,,,
3.6765886935290486,3.0,mds,no-reassortment,3,5,,,,
3.012307972808806,4.0,mds,no-reassortment,3,5,,,,
2.565889815198348,5.0,mds,no-reassortment,3,5,,,,
2.2719071049559525,6.0,mds,no-reassortment,3,5,,,,
2.0406412633400426,7.0,mds,no-reassortment,3,5,,,,
1.8376701165326796,8.0,mds,no-reassortment,3,5,,,,
1.719902376742919,9.0,mds,no-reassortment,3,5,,,,
1.6045904016648609,10.0,mds,no-reassortment,3,5,,,,
11.847595630756064,,t-sne,no-reassortment,3,5,15.0,100.0,,
12.140707077565429,,t-sne,no-reassortment,3,5,15.0,200.0,,
12.23528462743374,,t-sne,no-reassortment,3,5,15.0,500.0,,
10.66480283156478,,t-sne,no-reassortment,3,5,30.0,100.0,,
11.208170546004052,,t-sne,no-reassortment,3,5,30.0,200.0,,
11.260900122692515,,t-sne,no-reassortment,3,5,30.0,500.0,,
9.280701044720036,,t-sne,no-reassortment,3,5,100.0,100.0,,
9.3806184685948,,t-sne,no-reassortment,3,5,100.0,200.0,,
8.838377171482053,,t-sne,no-reassortment,3,5,100.0,500.0,,
12.814437785869584,,t-sne,no-reassortment,3,5,200.0,100.0,,
13.661243909966457,,t-sne,no-reassortment,3,5,200.0,200.0,,
11.71242172039336,,t-sne,no-reassortment,3,5,200.0,500.0,,
12.376921518701028,,t-sne,no-reassortment,3,5,300.0,100.0,,
12.089351349932636,,t-sne,no-reassortment,3,5,300.0,200.0,,
12.561469375615312,,t-sne,no-reassortment,3,5,300.0,500.0,,
11.120838066193024,,umap,no-reassortment,3,5,,,25.0,0.05
11.193630418906332,,umap,no-reassortment,3,5,,,25.0,0.1
11.48665092366718,,umap,no-reassortment,3,5,,,25.0,0.25
10.10236220252128,,umap,no-reassortment,3,5,,,50.0,0.05
10.317577164352173,,umap,no-reassortment,3,5,,,50.0,0.1
10.973203484070584,,umap,no-reassortment,3,5,,,50.0,0.25
8.453840555104776,,umap,no-reassortment,3,5,,,100.0,0.05
10.399394860288115,,umap,no-reassortment,3,5,,,100.0,0.1
10.620581418699071,,umap,no-reassortment,3,5,,,100.0,0.25
8.27810658765703,2.0,pca,no-reassortment,3,6,,,,
7.383874114448929,3.0,pca,no-reassortment,3,6,,,,
6.887161339001477,4.0,pca,no-reassortment,3,6,,,,
6.727812333111916,5.0,pca,no-reassortment,3,6,,,,
6.879476103468114,6.0,pca,no-reassortment,3,6,,,,
6.762263954574247,7.0,pca,no-reassortment,3,6,,,,
6.64128199852252,8.0,pca,no-reassortment,3,6,,,,
6.566233770259159,9.0,pca,no-reassortment,3,6,,,,
6.483993493948637,10.0,pca,no-reassortment,3,6,,,,
5.470906885950089,2.0,mds,no-reassortment,3,6,,,,
4.057005353382612,3.0,mds,no-reassortment,3,6,,,,
3.336063225037663,4.0,mds,no-reassortment,3,6,,,,
2.861858089235352,5.0,mds,no-reassortment,3,6,,,,
2.521058460496445,6.0,mds,no-reassortment,3,6,,,,
2.2550716771291137,7.0,mds,no-reassortment,3,6,,,,
2.061896826976583,8.0,mds,no-reassortment,3,6,,,,
1.894166994892284,9.0,mds,no-reassortment,3,6,,,,
1.773916039105507,10.0,mds,no-reassortment,3,6,,,,
12.296281659158268,,t-sne,no-reassortment,3,6,15.0,100.0,,
12.341368992208825,,t-sne,no-reassortment,3,6,15.0,200.0,,
12.544058777211598,,t-sne,no-reassortment,3,6,15.0,500.0,,
11.710488837961757,,t-sne,no-reassortment,3,6,30.0,100.0,,
11.897291340576285,,t-sne,no-reassortment,3,6,30.0,200.0,,
11.407112384736404,,t-sne,no-reassortment,3,6,30.0,500.0,,
10.224401402552637,,t-sne,no-reassortment,3,6,100.0,100.0,,
9.846138293084724,,t-sne,no-reassortment,3,6,100.0,200.0,,
9.79776438177756,,t-sne,no-reassortment,3,6,100.0,500.0,,
10.133816057975688,,t-sne,no-reassortment,3,6,200.0,100.0,,
10.095702789337434,,t-sne,no-reassortment,3,6,200.0,200.0,,
9.6365910737616,,t-sne,no-reassortment,3,6,200.0,500.0,,
10.293888511044411,,t-sne,no-reassortment,3,6,300.0,100.0,,
10.337701991915004,,t-sne,no-reassortment,3,6,300.0,200.0,,
10.324127225139186,,t-sne,no-reassortment,3,6,300.0,500.0,,
11.729796493627653,,umap,no-reassortment,3,6,,,25.0,0.05
12.289353751494705,,umap,no-reassortment,3,6,,,25.0,0.1
11.934653465289502,,umap,no-reassortment,3,6,,,25.0,0.25
13.080342729836287,,umap,no-reassortment,3,6,,,50.0,0.05
11.787363490593975,,umap,no-reassortment,3,6,,,50.0,0.1
12.155301450564076,,umap,no-reassortment,3,6,,,50.0,0.25
12.071831265605908,,umap,no-reassortment,3,6,,,100.0,0.05
12.850656983489104,,umap,no-reassortment,3,6,,,100.0,0.1
12.569134917705505,,umap,no-reassortment,3,6,,,100.0,0.25
9.625273871154072,2.0,pca,no-reassortment,3,7,,,,
7.925996042148738,3.0,pca,no-reassortment,3,7,,,,
8.227529114998731,4.0,pca,no-reassortment,3,7,,,,
8.191737364875138,5.0,pca,no-reassortment,3,7,,,,
8.15894672829654,6.0,pca,no-reassortment,3,7,,,,
7.859295119523073,7.0,pca,no-reassortment,3,7,,,,
7.765365515316191,8.0,pca,no-reassortment,3,7,,,,
7.564687984054085,9.0,pca,no-reassortment,3,7,,,,
7.412210450836016,10.0,pca,no-reassortment,3,7,,,,
5.240182132596699,2.0,mds,no-reassortment,3,7,,,,
3.735852602402497,3.0,mds,no-reassortment,3,7,,,,
3.121137117384224,4.0,mds,no-reassortment,3,7,,,,
2.755264500252765,5.0,mds,no-reassortment,3,7,,,,
2.480706024890824,6.0,mds,no-reassortment,3,7,,,,
2.224102467970747,7.0,mds,no-reassortment,3,7,,,,
2.0428535579096017,8.0,mds,no-reassortment,3,7,,,,
1.8992665095222023,9.0,mds,no-reassortment,3,7,,,,
1.7903185046235397,10.0,mds,no-reassortment,3,7,,,,
10.2429224135877,,t-sne,no-reassortment,3,7,15.0,100.0,,
10.266302412334012,,t-sne,no-reassortment,3,7,15.0,200.0,,
10.498767856438056,,t-sne,no-reassortment,3,7,15.0,500.0,,
9.666948939336791,,t-sne,no-reassortment,3,7,30.0,100.0,,
9.948434500181753,,t-sne,no-reassortment,3,7,30.0,200.0,,
9.83242917299751,,t-sne,no-reassortment,3,7,30.0,500.0,,
11.67989456904485,,t-sne,no-reassortment,3,7,100.0,100.0,,
12.450899526733638,,t-sne,no-reassortment,3,7,100.0,200.0,,
10.667417009642394,,t-sne,no-reassortment,3,7,100.0,500.0,,
9.118405619406,,t-sne,no-reassortment,3,7,200.0,100.0,,
9.771041287090949,,t-sne,no-reassortment,3,7,200.0,200.0,,
9.50574393502777,,t-sne,no-reassortment,3,7,200.0,500.0,,
9.046921161258338,,t-sne,no-reassortment,3,7,300.0,100.0,,
9.082702851807236,,t-sne,no-reassortment,3,7,300.0,200.0,,
8.816787865632657,,t-sne,no-reassortment,3,7,300.0,500.0,,
11.452296199622578,,umap,no-reassortment,3,7,,,25.0,0.05
11.109721028712382,,umap,no-reassortment,3,7,,,25.0,0.1
11.753018409486415,,umap,no-reassortment,3,7,,,25.0,0.25
11.281820404965682,,umap,no-reassortment,3,7,,,50.0,0.05
10.56758717948351,,umap,no-reassortment,3,7,,,50.0,0.1
12.725072460299288,,umap,no-reassortment,3,7,,,50.0,0.25
12.788083445713804,,umap,no-reassortment,3,7,,,100.0,0.05
12.016829127825126,,umap,no-reassortment,3,7,,,100.0,0.1
16.642136339720643,,umap,no-reassortment,3,7,,,100.0,0.25
19.02662080443516,2.0,pca,no-reassortment,3,8,,,,
17.32647101925096,3.0,pca,no-reassortment,3,8,,,,
16.928301379590028,4.0,pca,no-reassortment,3,8,,,,
16.808125399364958,5.0,pca,no-reassortment,3,8,,,,
15.85909389842894,6.0,pca,no-reassortment,3,8,,,,
15.27625029148533,7.0,pca,no-reassortment,3,8,,,,
14.936297147383232,8.0,pca,no-reassortment,3,8,,,,
14.804094909801767,9.0,pca,no-reassortment,3,8,,,,
14.39915092953396,10.0,pca,no-reassortment,3,8,,,,
9.04902830711165,2.0,mds,no-reassortment,3,8,,,,
5.594389270602864,3.0,mds,no-reassortment,3,8,,,,
4.380793698689323,4.0,mds,no-reassortment,3,8,,,,
3.5733959822653523,5.0,mds,no-reassortment,3,8,,,,
3.0621626083958047,6.0,mds,no-reassortment,3,8,,,,
2.620807138782113,7.0,mds,no-reassortment,3,8,,,,
2.3124423428132808,8.0,mds,no-reassortment,3,8,,,,
2.1025232545774037,9.0,mds,no-reassortment,3,8,,,,
1.9244667388950032,10.0,mds,no-reassortment,3,8,,,,
27.1664813542226,,t-sne,no-reassortment,3,8,15.0,100.0,,
26.953026155625736,,t-sne,no-reassortment,3,8,15.0,200.0,,
26.902836316841505,,t-sne,no-reassortment,3,8,15.0,500.0,,
27.300185841165803,,t-sne,no-reassortment,3,8,30.0,100.0,,
27.105509529363324,,t-sne,no-reassortment,3,8,30.0,200.0,,
26.882831361699356,,t-sne,no-reassortment,3,8,30.0,500.0,,
25.13458029920856,,t-sne,no-reassortment,3,8,100.0,100.0,,
25.34585841813698,,t-sne,no-reassortment,3,8,100.0,200.0,,
24.786428922567048,,t-sne,no-reassortment,3,8,100.0,500.0,,
24.95242551892352,,t-sne,no-reassortment,3,8,200.0,100.0,,
25.216135404845016,,t-sne,no-reassortment,3,8,200.0,200.0,,
25.459866078776137,,t-sne,no-reassortment,3,8,200.0,500.0,,
24.39925738411219,,t-sne,no-reassortment,3,8,300.0,100.0,,
23.058531466750736,,t-sne,no-reassortment,3,8,300.0,200.0,,
23.29744722430689,,t-sne,no-reassortment,3,8,300.0,500.0,,
25.44513926074563,,umap,no-reassortment,3,8,,,25.0,0.05
26.75284939943309,,umap,no-reassortment,3,8,,,25.0,0.1
27.937863830110288,,umap,no-reassortment,3,8,,,25.0,0.25
26.06323063238792,,umap,no-reassortment,3,8,,,50.0,0.05
23.678287018266303,,umap,no-reassortment,3,8,,,50.0,0.1
22.79555131534564,,umap,no-reassortment,3,8,,,50.0,0.25
24.071226389893837,,umap,no-reassortment,3,8,,,100.0,0.05
28.74966740409666,,umap,no-reassortment,3,8,,,100.0,0.1
23.60050317981984,,umap,no-reassortment,3,8,,,100.0,0.25
12.16978518159444,2.0,pca,no-reassortment,3,9,,,,
12.018200158634956,3.0,pca,no-reassortment,3,9,,,,
11.515519225550204,4.0,pca,no-reassortment,3,9,,,,
11.847721725733049,5.0,pca,no-reassortment,3,9,,,,
11.888515865582356,6.0,pca,no-reassortment,3,9,,,,
11.575808638904126,7.0,pca,no-reassortment,3,9,,,,
11.30924443284276,8.0,pca,no-reassortment,3,9,,,,
11.226602270350453,9.0,pca,no-reassortment,3,9,,,,
10.998186389887923,10.0,pca,no-reassortment,3,9,,,,
8.418681719801118,2.0,mds,no-reassortment,3,9,,,,
5.040687219109205,3.0,mds,no-reassortment,3,9,,,,
3.847972323416706,4.0,mds,no-reassortment,3,9,,,,
3.1005180686307328,5.0,mds,no-reassortment,3,9,,,,
2.593268244813112,6.0,mds,no-reassortment,3,9,,,,
2.246306555017738,7.0,mds,no-reassortment,3,9,,,,
2.001897178624433,8.0,mds,no-reassortment,3,9,,,,
1.822406962073233,9.0,mds,no-reassortment,3,9,,,,
1.6867102965969103,10.0,mds,no-reassortment,3,9,,,,
17.65222316886181,,t-sne,no-reassortment,3,9,15.0,100.0,,
17.229901462915475,,t-sne,no-reassortment,3,9,15.0,200.0,,
16.915031545098966,,t-sne,no-reassortment,3,9,15.0,500.0,,
18.326881719595807,,t-sne,no-reassortment,3,9,30.0,100.0,,
17.981322233035876,,t-sne,no-reassortment,3,9,30.0,200.0,,
18.87555087326848,,t-sne,no-reassortment,3,9,30.0,500.0,,
19.16020846231284,,t-sne,no-reassortment,3,9,100.0,100.0,,
19.334453770354763,,t-sne,no-reassortment,3,9,100.0,200.0,,
18.675718644138737,,t-sne,no-reassortment,3,9,100.0,500.0,,
13.999020895232418,,t-sne,no-reassortment,3,9,200.0,100.0,,
13.582744315713551,,t-sne,no-reassortment,3,9,200.0,200.0,,
12.865880109412608,,t-sne,no-reassortment,3,9,200.0,500.0,,
10.240462271342729,,t-sne,no-reassortment,3,9,300.0,100.0,,
10.28400202748052,,t-sne,no-reassortment,3,9,300.0,200.0,,
10.0223563982624,,t-sne,no-reassortment,3,9,300.0,500.0,,
16.67987406636804,,umap,no-reassortment,3,9,,,25.0,0.05
18.287968660927355,,umap,no-reassortment,3,9,,,25.0,0.1
18.202812880418207,,umap,no-reassortment,3,9,,,25.0,0.25
15.946589946391963,,umap,no-reassortment,3,9,,,50.0,0.05
15.902518840156818,,umap,no-reassortment,3,9,,,50.0,0.1
17.58672595046626,,umap,no-reassortment,3,9,,,50.0,0.25
17.95638557393971,,umap,no-reassortment,3,9,,,100.0,0.05
17.976479125935228,,umap,no-reassortment,3,9,,,100.0,0.1
24.37944173935321,,umap,no-reassortment,3,9,,,100.0,0.25
6.265000985444846,2.0,pca,no-reassortment,4,0,,,,
6.590001745041229,3.0,pca,no-reassortment,4,0,,,,
6.601084057246721,4.0,pca,no-reassortment,4,0,,,,
6.458025390165003,5.0,pca,no-reassortment,4,0,,,,
6.429771715636948,6.0,pca,no-reassortment,4,0,,,,
6.451421294930348,7.0,pca,no-reassortment,4,0,,,,
6.425339184300168,8.0,pca,no-reassortment,4,0,,,,
6.277447241695355,9.0,pca,no-reassortment,4,0,,,,
6.185685512811762,10.0,pca,no-reassortment,4,0,,,,
4.196337546021494,2.0,mds,no-reassortment,4,0,,,,
3.578012787611417,3.0,mds,no-reassortment,4,0,,,,
3.084130156824739,4.0,mds,no-reassortment,4,0,,,,
2.632422132111416,5.0,mds,no-reassortment,4,0,,,,
2.3707770696067323,6.0,mds,no-reassortment,4,0,,,,
2.1442421290164075,7.0,mds,no-reassortment,4,0,,,,
1.9635891580757796,8.0,mds,no-reassortment,4,0,,,,
1.7939209307013009,9.0,mds,no-reassortment,4,0,,,,
1.6734681349709175,10.0,mds,no-reassortment,4,0,,,,
9.063696568134578,,t-sne,no-reassortment,4,0,15.0,100.0,,
8.887335195075774,,t-sne,no-reassortment,4,0,15.0,200.0,,
8.966497720379033,,t-sne,no-reassortment,4,0,15.0,500.0,,
8.511189382254997,,t-sne,no-reassortment,4,0,30.0,100.0,,
8.47382441394106,,t-sne,no-reassortment,4,0,30.0,200.0,,
8.868114460096612,,t-sne,no-reassortment,4,0,30.0,500.0,,
7.205092930278922,,t-sne,no-reassortment,4,0,100.0,100.0,,
7.428162873255312,,t-sne,no-reassortment,4,0,100.0,200.0,,
7.640304197934385,,t-sne,no-reassortment,4,0,100.0,500.0,,
6.96429657914363,,t-sne,no-reassortment,4,0,200.0,100.0,,
7.258810996537185,,t-sne,no-reassortment,4,0,200.0,200.0,,
6.968372012095785,,t-sne,no-reassortment,4,0,200.0,500.0,,
6.744492130297347,,t-sne,no-reassortment,4,0,300.0,100.0,,
6.85198657398865,,t-sne,no-reassortment,4,0,300.0,200.0,,
6.995207022211889,,t-sne,no-reassortment,4,0,300.0,500.0,,
12.207173940564346,,umap,no-reassortment,4,0,,,25.0,0.05
12.340231955500204,,umap,no-reassortment,4,0,,,25.0,0.1
12.185794313650195,,umap,no-reassortment,4,0,,,25.0,0.25
10.345300348113543,,umap,no-reassortment,4,0,,,50.0,0.05
10.591214253296863,,umap,no-reassortment,4,0,,,50.0,0.1
9.899280995224226,,umap,no-reassortment,4,0,,,50.0,0.25
9.229053035268931,,umap,no-reassortment,4,0,,,100.0,0.05
